name,key_city,city,url,rating,description,nb_visit
Hotel Le Lion D'Or et Restaurant La Table Du Lion,bayeux,Bayeux,https://www.booking.com/hotel/fr/le-lion-d-or-bayeux.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1410836&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=aa1a6a78c714013e&srepoch=1688224114&from=searchresults#hotelTmpl,"8,8","300 m du centreOccupant un ancien bureau de poste du XVIIIe siècle, l'Hotel Le Lion D'Or et Restaurant La Table Du Lion est désormais un établissement charmant situé dans l'un des plus anciens quartiers de Bayeux",873
Hôtel d'Argouges,bayeux,Bayeux,https://www.booking.com/hotel/fr/d-argouges.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1410836&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=aa1a6a78c714013e&srepoch=1688224114&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,8","0,6 km du centreNiveau 1 Voyage DurableL'Hôtel d'Argouges est un établissement du XVIIIe siècle situé au cœur de Bayeux",560
Domitys Les Falaises Blanches,bayeux,Bayeux,https://www.booking.com/hotel/fr/domitys-les-falaises-blanches.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1410836&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=aa1a6a78c714013e&srepoch=1688224114&from=searchresults#hotelTmpl,"8,6","1,4 km du centreLe Domitys Les Falaises Blanches vous accueille à 2 km du centre-ville de Bayeux et à 9 km de la plage",273
Hotel Reine Mathilde,bayeux,Bayeux,https://www.booking.com/hotel/fr/reine-mathilde-bayeux.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1410836&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=aa1a6a78c714013e&srepoch=1688224114&from=searchresults#hotelTmpl,"8,4","40 m du centreL'hôtel Reine Mathilde se situe dans le quartier médiéval de Bayeux, à seulement 300 mètres du musée de la Tapisserie",941
Au Loup Historic Apartments,bayeux,Bayeux,https://www.booking.com/hotel/fr/au-loup-historic-apartments-bayeux.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1410836&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=aa1a6a78c714013e&srepoch=1688224114&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,4","0,5 km du centreNiveau 1 Voyage DurableInstallé à Bayeux, à 550 mètres de la cathédrale Notre-Dame et à 10 minutes à pied du musée de la Tapisserie de Bayeux, l'établissement Au Loup Historic Apartments propose des hébergements avec...8,4Très bien 817 expériences vécuesVoir les tarifs",817
Château de Bellefontaine,bayeux,Bayeux,https://www.booking.com/hotel/fr/chateau-de-bellefontaine.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1410836&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=aa1a6a78c714013e&srepoch=1688224114&from=searchresults#hotelTmpl,"8,1","1,2 km du centreÀ 800 mètres du centre de Bayeux et de sa cathédrale, l'établissement Château de Bellefontaine est un manoir du XVIIIe siècle proposant des chambres et un restaurant traditionnel ouvert pour le dîner...8,1Très bien 1 348 expériences vécuesVoir les tarifs",1 348
Hôtel Le Saint Patrice,bayeux,Bayeux,https://www.booking.com/hotel/fr/saint-patrice.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1410836&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=aa1a6a78c714013e&srepoch=1688224114&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,2","0,7 km du centreNiveau 1 Voyage DurableL’Hôtel Le Saint Patrice propose des hébergements 2 étoiles à Bayeux, à 800 mètres du musée Baron Gérard et à 1,2 km du musée de la Tapisserie de Bayeux",560
Hôtel De Brunville & Spa,bayeux,Bayeux,https://www.booking.com/hotel/fr/hoteldebrunville.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1410836&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=aa1a6a78c714013e&srepoch=1688224114&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,1","250 m du centreNiveau 1 Voyage DurableSitué à seulement 400 mètres de la cathédrale de Bayeux, l’Hôtel De Brunville & Spa propose une piscine extérieure chauffée, un jacuzzi et un sauna accessibles toute l'année",1 162
Churchill Hotel Bayeux Centre,bayeux,Bayeux,https://www.booking.com/hotel/fr/churchill-bayeux.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1410836&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=aa1a6a78c714013e&srepoch=1688224114&from=searchresults#hotelTmpl,"8,0","150 m du centreSitué dans une rue piétonne en plein cœur du centre historique, le Churchill Hotel Bayeux Centre se trouve à seulement 400 mètres du Musée de la tapisserie de Bayeux",783
ibis budget Bayeux,bayeux,Bayeux,https://www.booking.com/hotel/fr/etap-bayeux.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1410836&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=aa1a6a78c714013e&srepoch=1688224114&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,1","4,7 km du centreNiveau 2 Voyage DurableL’ibis budget Bayeux vous accueille entre Caen et Cherbourg, à proximité de la sortie 36 de la route N13 et à seulement 13 km des plages du débarquement",2 195
Chateau La Cheneviere,bayeux,Port-en-Bessin-Huppain,https://www.booking.com/hotel/fr/chateau-la-cheneviere.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1410836&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=aa1a6a78c714013e&srepoch=1688224114&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,8","7,4 km de : BayeuxNiveau 1 Voyage DurableL'établissement Chateau La Cheneviere est situé à Port-en-Bessin, entre les plages du débarquement et la ville de Bayeux, au cœur de la Normandie historique",180
"Les Villas d'Arromanches, Les Collectionneurs",bayeux,Arromanches-les-Bains,https://www.booking.com/hotel/fr/le-chanteclair.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1410836&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=aa1a6a78c714013e&srepoch=1688224114&from=searchresults#hotelTmpl,"8,7","8,8 km de : BayeuxOccupant un bâtiment en pierre du XIXe siècle, Les Villas d'Arromanches, Les Collectionneurs vous accueille en Normandie, à 100 mètres d'Arromanches et à 200 mètres des plages du débarquement",850
Hôtel L'ideal le Mountbatten,bayeux,Arromanches-les-Bains,https://www.booking.com/hotel/fr/ha-tel-le-mountbatten.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1410836&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=aa1a6a78c714013e&srepoch=1688224114&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,3","9 km de : BayeuxNiveau 1 Voyage DurableL'Hôtel L'IDEAL le Mountbatten est situé à Arromanches-les-Bains, à 200 mètres de la plage et à 15 km du cimetière américain et des plages du débarquement",383
Hôtel Restaurant le clos de l 'Ancien Pressoir,bayeux,Commes,https://www.booking.com/hotel/fr/la-clos-de-l-39-ancien-pressoir.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1410836&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=aa1a6a78c714013e&srepoch=1688224114&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,4","7 km de : BayeuxNiveau 1 Voyage DurableSitué à Commes, à 2,7 km de la crique Vauban, l'Hôtel Restaurant le clos de l'Ancien Pressoir propose un jardin, un parking privé gratuit, une terrasse et un restaurant",952
ibis Bayeux Port En Bessin,bayeux,Port-en-Bessin-Huppain,https://www.booking.com/hotel/fr/ibis-bayeux-port-en-bessin.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1410836&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=aa1a6a78c714013e&srepoch=1688224114&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,3","8,6 km de : BayeuxNiveau 1 Voyage DurableSitué au bord de la mer, l'ibis Bayeux Port En Bessin est installé au cœur du charmant village de pêcheurs de Port-en-Bessin-Huppain où des événements ont lieu tout au long de l'année ainsi qu'à...8,3Très bien 1 282 expériences vécuesVoir les tarifs",1 282
Mercure Bayeux Omaha Beach,bayeux,Port-en-Bessin-Huppain,https://www.booking.com/hotel/fr/omaha-beach.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1410836&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=aa1a6a78c714013e&srepoch=1688224114&from=searchresults#hotelTmpl,"8,0","8,7 km de : BayeuxSitué au cœur de la Normandie, région aux paysages variés et aux innombrables sites historiques, près des plages du débarquement, de Bayeux et de Caen, le Mercure Bayeux Omaha Beach vous accueille...8,0Très bien 737 expériences vécuesVoir les tarifs",737
Hôtel La Rosière,bayeux,Tracy-sur-Mer,https://www.booking.com/hotel/fr/la-rosiere.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1410836&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=aa1a6a78c714013e&srepoch=1688224114&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,3","6,4 km de : BayeuxNiveau 1 Voyage DurableL'Hôtel La Rosière vous accueille dans un écrin de verdure à 3 km de la plage du débarquement",537
Le Manoir De Mathan,bayeux,Crépon,https://www.booking.com/hotel/fr/le-manoir-de-mathan.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1410836&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=aa1a6a78c714013e&srepoch=1688224114&from=searchresults#hotelTmpl,"9,3","11,7 km de : BayeuxL’établissement Le Manoir De Mathan est situé à Crépon, à 30 minutes de route de Caen et à 3 km des plages du Débarquement",337
Chateau d'Audrieu,bayeux,Audrieu,https://www.booking.com/hotel/fr/chateau-d-audrieu.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1410836&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=aa1a6a78c714013e&srepoch=1688224114&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,7","11,2 km de : BayeuxNiveau 1 Voyage DurableEntouré d'un exquis jardin à la française et d'un vaste parc arboré, le Château d'Audrieu, magnifique résidence du XVIIIe siècle classée monument historique, se distingue par sa convivialité et son...8,7Superbe 112 expériences vécuesVoir les tarifs",112
Château du Bû,bayeux,Anctoville,https://www.booking.com/hotel/fr/chateau-du-bu-anctoville.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1410836&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=aa1a6a78c714013e&srepoch=1688224114&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"9,0","15,4 km de : BayeuxNiveau 1 Voyage DurableSitué à Anctoville, à 20 km du musée de la Tapisserie de Bayeux, le Château du Bû propose un jardin, un parking privé gratuit et un salon commun",256
Hilton Garden Inn Le Havre Centre,le havre,"Perret, Le Havre",https://www.booking.com/hotel/fr/hilton-garden-inn-le-havre-centre.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1441598&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=3d8f6a790ad8035a&srepoch=1688224116&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,7","0,9 km du centreFront de merÉtablissement Voyage DurableLe Hilton Garden Inn Le Havre Centre est situé sur le front de mer du Havre, à 350 mètres de la plage et à 300 mètres de l'église Saint-Joseph",1 642
Villa Raphaëlle #2 Centre ville avec parking,le havre,Le Havre,https://www.booking.com/hotel/fr/villa-raphaelle-le-havre1.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1441598&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=3d8f6a790ad8035a&srepoch=1688224116&from=searchresults#hotelTmpl,"9,3","1,1 km du centrePlage à proximitéÀ 2,1 km de la plageSituée à 2,4 km de la plage du Havre, la Villa Raphaëlle #2 Centre ville avec parking propose un salon commun, une terrasse et une cuisine commune",37
Odalys City Le Havre Centre Gare,le havre,"Perret, Le Havre",https://www.booking.com/hotel/fr/odalys-city-le-havre-centre-gare.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1441598&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=3d8f6a790ad8035a&srepoch=1688224116&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,7","1,2 km du centrePlage à proximitéÀ 2,1 km de la plageÉtablissement Voyage DurableL'Odalys City Le Havre Centre Gare est situé dans le quartier Perret du Havre, à 2,4 km de la plage du Havre et à 1,6 km du Volcan",603
Nomad Hotel le Havre,le havre,Le Havre,https://www.booking.com/hotel/fr/nomad-le-havre.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1441598&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=3d8f6a790ad8035a&srepoch=1688224116&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,4","1,3 km du centrePlage à proximitéÀ 2,2 km de la plageÉtablissement Voyage DurableLe Nomad Hotel Le Havre propose des chambres climatisées, dotées d'une connexion Wi-Fi gratuite et décorées dans un style moderne",2 869
Hotel Spa Le Pasino,le havre,"Perret, Le Havre",https://www.booking.com/hotel/fr/pasino.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1441598&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=3d8f6a790ad8035a&srepoch=1688224116&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,4","0,5 km du centrePlage à proximitéÀ 1,3 km de la plageÉtablissement Voyage DurableSitué au cœur du Havre, l'Hotel Spa le Pasino dispose d'une piscine intérieure, d'un spa avec un sauna et d'un casino sur place",1 064
Best Western Plus Le Havre Centre Gare,le havre,Le Havre,https://www.booking.com/hotel/fr/hotelterminuslehavre.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1441598&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=3d8f6a790ad8035a&srepoch=1688224116&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,4","1,2 km du centrePlage à proximitéÀ 2,2 km de la plageÉtablissement Voyage DurableSitué dans le centre du Havre, à seulement 10 minutes de route de la plage, le Best Western Plus Le Havre Centre Gare est un hôtel design 4 étoiles doté d'une connexion Wi-Fi gratuite",718
